cluster,genre,danceability,energy,valence,loudness,track_name,artist_name,popularity
3,Hip-Hop,0.874,0.712,0.585,-5.667,Drop That Kitty (feat. Charli XCX and Tinashe),Ty Dolla $ign,54
0,R&B,0.584,0.799,0.666,-5.478,Should've Been Me,Naughty Boy,54
4,Comedy,0.556,0.76,0.0475,-11.047,Congressional Correspondents Dinner,Lewis Black,18
2,Classical,0.34,0.0458,0.37,-28.964,"Piano Sonata No. 24 in A Major, Hob.XVI:26: I: Allegro moderato",Franz Joseph Haydn,30
3,Comedy,0.639,0.707,0.516,-13.985,Black Chicks - Live at Rascals Comedy Club (NJ) / 1990,Andrew Dice Clay,10
1,R&B,0.726,0.485,0.0945,-15.62,Tied Up,Hablot Brown,39
3,Movie,0.609,0.703,0.842,-7.183,Ach Basiu,Chorus,0
3,Jazz,0.623,0.681,0.843,-15.733,Fire,Ohio Players,53
1,Indie,0.606,0.435,0.376,-11.458,Vacation,Still Woozy,59
2,Classical,0.353,0.00449,0.0363,-30.004,"Lyric Pieces Book IV, Op.47: No. 3 Melodie",Edvard Grieg,34
3,Ska,0.79,0.563,0.962,-5.568,Tin Tin Deo,The Slackers,16
3,Pop,0.654,0.566,0.527,-10.313,If I Could Turn Back Time,Cher,73
1,Alternative,0.591,0.396,0.516,-9.684,The One (feat. Jada),Alina Baraz,45
4,Ska,0.537,0.978,0.704,-2.681,It's The End Of The World As We Know It (And I Feel Fine),The Suicide Machines,34
2,World,0.168,0.272,0.0826,-10.779,Beloved (When I Survey) - Live,Darlene Zschech,30
3,Movie,0.708,0.639,0.679,-11.537,You Can Leave Your Hat On - Live,Randy Newman,11
1,Soul,0.695,0.454,0.496,-7.267,Lifetime - Uncut,Maxwell,50
4,Pop,0.599,0.546,0.411,-6.459,Torn - Bonus Track,James TW,65
0,Rap,0.56,0.664,0.655,-7.86,Bicken Back Being Bool,YG,55
3,Reggae,0.732,0.675,0.494,-5.577,Steeples,Dispatch,32
4,Anime,0.319,0.978,0.238,-1.209,病床パブリック,Sheena Ringo,22
0,Electronic,0.766,0.95,0.48,-1.701,Click Clack,LOUDPVCK,40
0,World,0.404,0.601,0.113,-5.703,Outrageous Love,Jonathan David Helser,33
1,Rock,0.657,0.356,0.394,-11.808,I Like You,Ben Rector,62
2,Classical,0.388,0.193,0.353,-21.261,"Jesu Joy Of Man's Desiring, BWV 147",Johann Sebastian Bach,32
0,Hip-Hop,0.784,0.663,0.392,-5.088,All Mine (feat. MadeinTYO),KYLE,50
0,Rap,0.569,0.883,0.373,-4.41,Your Betrayal,Bullet For My Valentine,67
3,Children’s Music,0.604,0.768,0.645,-6.484,Put Your Money on Me,Arcade Fire,64
4,Electronic,0.78,0.796,0.355,-7.621,Make it Bang,Baauer,31
3,Country,0.603,0.494,0.729,-10.27,Ooh La La - 2015 Remastered Version,Faces,69
2,Soundtrack,0.123,0.307,0.0349,-16.324,God Particle,Hans Zimmer,33
3,Rap,0.781,0.656,0.564,-8.58,Downbad,Jay Gwuapo,53
4,Electronic,0.818,0.8,0.169,-6.24,Boom,Excision,32
0,Alternative,0.389,0.872,0.222,-4.968,Some Say,Sum 41,52
2,Opera,0.282,0.0369,0.0367,-26.97,"Puccini: La bohème, Act 1: ""Sì. Mi chiamano Mimì"" (Mimì, Rodolfo, Schaunard, Colline, Marcello)",Giacomo Puccini,11
1,Blues,0.416,0.468,0.27,-11.786,Taxi,J. Blackfoot,28
1,Folk,0.354,0.206,0.202,-11.799,Party Of One (feat. Sam Smith),Brandi Carlile,69
0,Jazz,0.632,0.369,0.514,-17.786,La Femme Fetal,Digable Planets,47
1,Classical,0.471,0.403,0.751,-13.349,Concerto for two violins BWV 1043 in D Minor: Concerto for two violins BWV 1043 in D Minor: I. Vivace,Johann Sebastian Bach,39
4,Pop,0.602,0.735,0.472,-5.778,All You Had To Do Was Stay,Taylor Swift,59
1,Indie,0.485,0.321,0.162,-12.631,something more,j ember,44
3,Dance,0.726,0.779,0.556,-5.198,On The Floor,Jennifer Lopez,52
4,Rap,0.842,0.609,0.184,-5.867,Real Chill,Rae Sremmurd,55
1,Blues,0.527,0.171,0.664,-14.512,I'm Going Away,Elizabeth Cotten,32
3,Rap,0.901,0.522,0.329,-8.304,I Love It (& Lil Pump),Kanye West,87
1,Pop,0.787,0.312,0.425,-12.401,ATTENTION,Joji,76
1,Reggaeton,0.76,0.518,0.246,-5.228,Me Acuerdo,Ivy Queen,32
3,Blues,0.625,0.732,0.931,-7.332,I Don't Mind,KONGOS,35
4,Indie,0.265,0.6,0.0555,-9.28,Thirty-Nine,Crumb,51
2,Opera,0.3,0.0448,0.0757,-26.876,"Madama Butterfly, Act I: Act I: Vieni, amor mio! (Pinkerton)",Giacomo Puccini,6
4,Anime,0.511,0.928,0.368,-3.892,クロニクル,Nightmare,16
4,Hip-Hop,0.715,0.57,0.371,-7.682,MAD I GOT IT | MAD 1 GOT 1T,Denzel Curry,60
3,Jazz,0.744,0.481,0.968,-16.24,Big Chief,Dr. John,43
3,Children’s Music,0.712,0.846,0.573,-6.714,Sticky,Ravyn Lenae,62
1,Pop,0.446,0.239,0.31,-15.327,Practice,Drake,65
4,Blues,0.425,0.672,0.228,-11.114,"You Enjoy Myself - Live Version - Clifford Ball, 1994",Phish,25
1,Indie,0.795,0.41,0.434,-7.07,Wasting All My Time,Hoodie Allen,54
1,Hip-Hop,0.797,0.293,0.478,-7.479,I don’t let go,XXXTENTACION,77
4,Indie,0.585,0.801,0.283,-5.406,Passenger Side,Smallpools,60
0,Anime,0.489,0.889,0.777,-4.727,StarRingChild - Movie Version,Aimer,18
2,Soundtrack,0.207,0.392,0.141,-11.39,Howling Commando’s Montage,Alan Silvestri,24
1,Jazz,0.571,0.0881,0.498,-15.875,I'm Making Believe,The Ink Spots,36
2,Opera,0.297,0.101,0.222,-29.498,"Carmen, WD 31, Act I: Sur la place (Live)",Georges Bizet,20
4,Electronic,0.446,0.772,0.432,-1.184,Off Guard - We5 Remix,Alexander Lewis,45
1,Electronic,0.499,0.295,0.138,-10.679,Tension,Vök,29
1,Children's Music,0.743,0.263,0.569,-11.018,"You're Never Fully Dressed Without A Smile - From ""Annie""",Juice Music,5
1,Comedy,0.614,0.473,0.517,-11.186,"Cheating, Dreaming Old People Who Don't Shut Up",Kyle Cease,12
3,Reggae,0.777,0.468,0.867,-7.472,Ugly,The Holdup,40
1,Indie,0.501,0.294,0.191,-13.375,Fool's Gold,S. Carey,58
3,Rock,0.617,0.886,0.873,-4.352,Outta Style,Aaron Watson,59
4,R&B,0.655,0.553,0.531,-6.854,Could It Be,Jaheim,43
1,World,0.323,0.467,0.0625,-7.282,Build My Life - Live,Passion,56
4,Anime,0.636,0.752,0.516,-5.633,Bedtime Story,Kana Nishino,26
1,Soul,0.739,0.505,0.192,-8.064,Come Home - Beshken Remix,The Undercover Dream Lovers,38
3,Children's Music,0.763,0.618,0.964,-12.225,A & E (Artists & Entertainers),Kimbo Children's Music,0
1,Blues,0.34,0.476,0.546,-11.852,The Bells,The Originals,39
4,Classical,0.222,0.567,0.292,-6.432,Madness Of Men,Trans-Siberian Orchestra,24
4,Blues,0.244,0.643,0.208,-6.497,God & Guns,Lynyrd Skynyrd,41
4,R&B,0.603,0.688,0.504,-5.13,Round and round (feat. Han Suji),HEIZE,58
3,Reggaeton,0.72,0.685,0.94,-6.428,Masacre Pa' Voltio,Lito y Polaco,20
1,Rock,0.758,0.551,0.365,-8.879,Recktify,Rainbow Kitten Surprise,51
0,Alternative,0.563,0.959,0.81,-3.036,Must Have Done Something Right,Relient K,46
4,Comedy,0.527,0.972,0.109,-7.123,Mind Games,D.L. Hughley,27
4,Blues,0.349,0.683,0.513,-5.5,"No Good, Mr Holden",Graveyard,35
1,Alternative,0.673,0.463,0.268,-7.247,Biking,Frank Ocean,65
0,Folk,0.457,0.884,0.478,-6.002,No One's Easy to Love,Sharon Van Etten,57
3,Country,0.636,0.722,0.93,-6.374,When I Go Away,Levon Helm,50
3,Reggaeton,0.759,0.853,0.716,-4.883,Tú Tienes,Wisin & Yandel,60
3,Reggaeton,0.759,0.772,0.714,-4.97,Tu Lokito,Messiah,25
1,Folk,0.644,0.502,0.159,-9.374,Feeling You,Harrison Storm,62
1,Children's Music,0.526,0.165,0.319,-17.466,Back When I Could Fly,Trout Fishing in America,1
3,Rap,0.861,0.603,0.504,-5.788,ZEZE (feat. Travis Scott & Offset),Kodak Black,93
0,Rap,0.289,0.955,0.252,-2.76,Had Enough,Breaking Benjamin,57
2,Opera,0.308,0.13,0.107,-20.157,"Rigoletto / Act 1: Giovanna, ho dei rimorsi",Giuseppe Verdi,9
3,R&B,0.699,0.592,0.589,-8.298,So Sick,Ne-Yo,79
0,Electronic,0.46,0.955,0.545,-3.647,Preset Junkies,Virtual Riot,32
2,Soundtrack,0.301,0.101,0.0556,-22.895,Flight to Compound,Alexandre Desplat,24
4,Indie,0.627,0.64,0.213,-5.219,Saved by the Summer - Nebbra Remix,Goodluck,50
0,Anime,0.467,0.925,0.601,-9.226,Suki To Iwareta Hi,EGOIST,14
0,Hip-Hop,0.612,0.867,0.371,-2.924,Go To Sleep,Eminem,64
4,Children’s Music,0.535,0.69,0.293,-8.956,"Got Me Wrong - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,52
3,Dance,0.711,0.74,0.638,-7.776,Gold,Spandau Ballet,66
0,Electronic,0.449,0.894,0.161,-8.014,Início,Keys N Krates,35
3,Hip-Hop,0.741,0.567,0.493,-10.143,PINT OF AKORN,Germ,40
1,World,0.554,0.253,0.543,-13.88,Christmastide,The Brilliance,29
2,Soundtrack,0.28,0.0202,0.0398,-26.991,Weird Things Happen,Mark Mothersbaugh,31
4,Alternative,0.401,0.918,0.379,-8.204,Bodies - Remastered 2012,The Smashing Pumpkins,43
1,Country,0.383,0.381,0.39,-9.126,I Feel A Sin Comin' On,Pistol Annies,53
3,Ska,0.6,0.897,0.809,-5.373,Everything Sucks - Live,Reel Big Fish,22
4,Comedy,0.491,0.935,0.409,-5.911,What Are You Looking At?,Christopher Titus,25
1,World,0.389,0.635,0.0964,-8.806,With Everything - Live,Hillsong Worship,36
2,World,0.363,0.485,0.2,-17.806,Sonnengeflecht,Roedelius,39
0,Blues,0.452,0.862,0.423,-6.667,Chaghaybou,Tinariwen,24
2,Soul,0.291,0.402,0.0526,-13.347,Evil Presence,Sophie Meiers,50
3,Reggae,0.827,0.287,0.643,-11.083,The Specialist In Dub,King Tubby,33
3,Soul,0.653,0.693,0.92,-6.765,There She Goes,Leon Bridges,48
1,Jazz,0.567,0.285,0.174,-10.226,Silence Is the Way,Miles Davis,36
1,Children's Music,0.63,0.525,0.395,-10.511,Blue Clouds,Children Songs Company,0
3,Folk,0.568,0.651,0.881,-7.094,Panopticon,Cloud Control,42
0,Rock,0.623,0.91,0.745,-8.448,China Grove,The Doobie Brothers,67
4,Ska,0.333,0.979,0.191,-5.667,Take Two Placebos And Call Me Lame,NOFX,36
0,Anime,0.516,0.948,0.388,-3.228,陽だまりロードナイト,Roselia,36
2,Soundtrack,0.185,0.347,0.038,-13.874,The Dragon Prince – Main Title,Frederik Wiedmann,27
2,Soundtrack,0.356,0.016,0.0641,-31.231,Goodbye,Dustin O'Halloran,46
3,Reggaeton,0.759,0.748,0.57,-5.998,Un Beso,Luigi 21 Plus,45
4,Reggae,0.508,0.636,0.3,-6.174,I Love You,Jermaine Edwards,21
1,Jazz,0.657,0.275,0.667,-11.226,I Feel a Song Comin' On,Rosemary Clooney,51
0,Ska,0.391,0.9,0.728,-4.805,Land Of Hope And Glory,Madness,17
3,R&B,0.605,0.66,0.889,-5.847,Touched By An Angel,Charlie Wilson,48
1,Soul,0.504,0.0644,0.403,-14.754,All of Me (with Eddie Heywood & His Orchestra),Billie Holiday,56
4,R&B,0.759,0.912,0.354,-2.941,Chillin,Wale,51
1,Pop,0.891,0.525,0.15,-7.666,This Week,Lil Baby,67
2,Jazz,0.211,0.0875,0.182,-16.903,Under The Bridges Of Paris,Dean Martin,41
4,Alternative,0.731,0.73,0.397,-6.728,Next Year - RAC Remix,Two Door Cinema Club,46
3,Rap,0.901,0.472,0.479,-8.416,Anybody (feat. Nicki Minaj),Young Thug,71
1,Anime,0.578,0.422,0.387,-9.746,スラバヤ通りの妹へ,Yumi Matsutoya,26
3,Country,0.536,0.825,0.779,-4.724,Blaze of Somethin',A Thousand Horses,46
3,Rock,0.713,0.527,0.445,-7.512,Asking for a Friend,Devin Dawson,63
0,Reggae,0.447,0.684,0.244,-8.733,Freddy Crabs,Sticky Fingers,54
3,Dance,0.759,0.76,0.731,-7.199,Savages,MARINA,52
3,Rock,0.615,0.702,0.734,-9.686,Daughter (Remastered),Pearl Jam,68
4,Rock,0.392,0.498,0.59,-7.63,Habits of My Heart - EP Version,Jaymes Young,68
4,Rap,0.758,0.729,0.326,-6.282,Vetements Socks,Sheck Wes,54
4,R&B,0.746,0.573,0.404,-6.394,Drugs (feat. Wiz Khalifa),Ty Dolla $ign,57
4,Ska,0.555,0.778,0.336,-6.217,Keep On Running,The Living End,34
3,Blues,0.93,0.621,0.927,-5.424,If I Get Drunk Tonight (Remix),Bigg Robb,28
1,Rock,0.614,0.381,0.504,-14.628,Dinosaur,"Hank Williams, Jr.",59
2,World,0.0623,0.0424,0.032,-32.372,Dust Breeding (1.316)+,Stars Of The Lid,25
4,Children's Music,0.675,0.735,0.463,-6.13,Walk the Dog (Her Nose Knows),SteveSongs,1
3,Reggae,0.608,0.75,0.845,-7.143,Let Loose,The Expendables,36
4,Dance,0.707,0.618,0.261,-7.154,Just to See You Smile,Why Don't We,57
4,Alternative,0.458,0.978,0.332,-2.394,My Generation,Limp Bizkit,62
1,Movie,0.755,0.257,0.626,-14.733,Ghost Riders,Scatman Crothers,16
4,Blues,0.447,0.791,0.492,-4.125,Cry Hell,Black Pistol Fire,29
3,Hip-Hop,0.776,0.766,0.845,-5.556,Jumped Out the Whip,Tedashii,50
2,Classical,0.186,0.124,0.248,-15.271,Appalachian Spring: VII. Doppio movimento,Aaron Copland,49
3,R&B,0.876,0.543,0.44,-8.659,Make A Bag (feat. Moneybagg Yo),Megan Thee Stallion,45
4,World,0.44,0.638,0.0846,-6.886,Strong God,Vertical Worship,38
1,Folk,0.483,0.453,0.198,-10.356,Tried and Tempted - Live,The Wood Brothers,41
2,Soundtrack,0.153,0.258,0.0379,-15.13,The God Of War,Rupert Gregson-Williams,36
2,Soundtrack,0.0931,0.0719,0.0384,-20.257,The People's House,John Williams,33
0,Comedy,0.483,0.615,0.284,-14.303,Hobby,Tom Segura,40
4,Comedy,0.618,0.733,0.303,-10.262,Getting Old Sucks,Bill Engvall,28
3,Country,0.728,0.484,0.717,-6.997,Kiss Me Like A Stranger,Thomas Rhett,50
3,Hip-Hop,0.775,0.68,0.656,-5.508,Want to Want Me,Jason Derulo,76
1,Rap,0.881,0.546,0.276,-7.566,Digital Dash,Drake,63
2,Opera,0.452,0.235,0.445,-20.556,"Aida: Or, di Vulcano al tempio muovi",Giuseppe Verdi,15
4,World,0.441,0.745,0.298,-4.279,Jesus,Chris Tomlin,47
4,Folk,0.451,0.62,0.5,-5.609,In the Year 2525 (Exordium & Terminus),Zager & Evans,49
0,Pop,0.546,0.643,0.706,-4.069,Show Me Love - Radio Version,Robyn,63
1,Indie,0.597,0.425,0.309,-5.513,Better,Declan J Donovan,65
3,Soul,0.666,0.884,0.754,-5.243,It's Only Love - 2008 Remastered Version,Simply Red,56
0,Ska,0.638,0.987,0.963,-7.467,Michael & Anne,King Apparatus,16
3,Reggae,0.863,0.7,0.923,-5.04,Entre Luca Y Juan Mejía,Vicente Garcia,52
1,World,0.545,0.192,0.175,-13.878,Yahweh,The Brilliance,34
3,Rap,0.916,0.756,0.756,-7.653,Who You Foolin,Gunna,75
3,Rock,0.68,0.738,0.675,-4.881,Sit Next to Me - Stereotypes Remix,Foster The People,66
4,Blues,0.421,0.98,0.304,-4.588,Pull Out,Death From Above 1979,28
2,Soundtrack,0.16,0.0922,0.0499,-21.167,The Dance,Martin Phipps,33
4,Indie,0.279,0.772,0.102,-8.083,Bixby Canyon Bridge,Death Cab for Cutie,47
4,Country,0.417,0.685,0.224,-6.805,Shoot Me Straight,Brothers Osborne,57
3,Soul,0.626,0.873,0.896,-9.462,What Am I Gonna Do With You,Barry White,50
0,Folk,0.454,0.924,0.505,-4.38,Over my head,Judah & the Lion,66
3,Children's Music,0.708,0.296,0.889,-13.492,I'm an Inchworm (Vocal),Kimbo Children's Music,0
4,Comedy,0.563,0.841,0.382,-5.881,Getting Back on the Horse,Brian Posehn,17
1,Pop,0.48,0.31,0.16,-7.887,Night Shift,Lucy Dacus,62
0,Rock,0.589,0.914,0.512,-3.582,heavy metal (feat. Rahzel),Bring Me The Horizon,71
1,Indie,0.686,0.172,0.563,-14.979,Casimir Pulaski Day,Sufjan Stevens,61
1,Jazz,0.617,0.275,0.156,-12.191,I Didn't Know About You,Thelonious Monk,30
4,Alternative,0.623,0.761,0.456,-6.084,Castaway,Yuna,54
1,World,0.813,0.578,0.13,-9.504,Dakini (Aram Ram's Monsoon Remix),Prem Joshua,32
3,Hip-Hop,0.876,0.662,0.844,-6.482,Suge,DaBaby,64
0,Dance,0.376,0.696,0.303,-4.785,Impossible,James Arthur,76
4,Reggaeton,0.73,0.648,0.447,-4.378,Callejero,Don Omar,45
2,Classical,0.286,0.322,0.259,-15.143,"Pomp and Circumstance, Op. 39: No. 1 in D Major",Edward Elgar,37
0,Children’s Music,0.376,0.937,0.488,-2.653,Pulling Leaves off Trees,Wallows,56
4,Anime,0.585,0.862,0.314,-5.153,キロン,Vickeblanka,32
3,Reggaeton,0.618,0.891,0.627,-8.582,Lo Eres Todo (En Vivo),Guaco,25
0,Reggae,0.607,0.663,0.74,-7.4,Summertime Won't Last Long,Michael Franti & Spearhead,36
1,R&B,0.592,0.415,0.339,-10.019,2012,Chris Brown,51
4,Electronic,0.443,0.727,0.424,-5.171,Freesol,Seven Lions,57
1,Movie,0.688,0.257,0.608,-12.558,Salting Of The Slug,Riders In The Sky,1
2,Classical,0.204,0.13,0.084,-17.823,"Nocturne No. 20 in C-Sharp Minor, Op. posth (Arranged for Violin & Orchestra)",Frédéric Chopin,28
2,Opera,0.216,0.0876,0.0377,-22.311,"La Favorita, Act IV: Spirto gentil",Gaetano Donizetti,7
1,Movie,0.517,0.302,0.323,-7.937,Belle (Reprise),Emmylou Homs,17
0,Electronic,0.701,0.668,0.404,-6.398,Foundation Sound,Dirt Monkey,26
1,R&B,0.337,0.224,0.192,-10.972,Running,Emily King,40
1,Reggaeton,0.815,0.514,0.14,-6.487,Dinero En Mano,Myke Towers,35
0,Indie,0.321,0.425,0.493,-12.73,Trouble,Ray LaMontagne,58
0,Dance,0.686,0.651,0.364,-5.597,Do With It,Betty Who,51
4,Electronic,0.6,0.745,0.371,-9.827,Only Sequences Change,Blockhead,33
3,R&B,0.676,0.926,0.818,-2.244,Break the Rules,Charli XCX,46
4,Children’s Music,0.529,0.83,0.318,-5.428,Colours,Grouplove,57
3,Reggae,0.716,0.504,0.84,-8.432,Wings Of A Dove,Bob Marley & The Wailers,18
1,Classical,0.549,0.287,0.657,-16.826,"Die Zauberflöte, K.620 / Act 2: ""Pa-Pa-Pa-Pa-Pa-Pa-Papagena!""",Wolfgang Amadeus Mozart,37
1,Dance,0.589,0.541,0.236,-10.087,Jealous,Beyoncé,58
2,Opera,0.422,0.16,0.149,-17.641,"Andrea Chénier / Act 1: ""Al mio dire perdono""",Umberto Giordano,6
1,Comedy,0.616,0.421,0.341,-15.923,Norteño,Polo Polo,36
3,Reggaeton,0.621,0.927,0.884,-3.452,A Ti,Los 4,38
1,Indie,0.258,0.382,0.263,-10.62,Die 4 You,Perfume Genius,55
3,Pop,0.89,0.455,0.663,-5.938,Spending Addiction,Gunna,66
0,Children’s Music,0.394,0.663,0.737,-6.619,Sour Girl,Stone Temple Pilots,52
1,Hip-Hop,0.717,0.41,0.119,-4.228,Deceived,Lil Xan,58
1,Jazz,0.366,0.474,0.309,-11.678,50 Ways To Leave Your Lover,Sophie Milman,44
3,Reggae,0.617,0.548,0.881,-8.113,Blow Roland Blow,Roland Alphonso,39
1,Folk,0.592,0.397,0.205,-10.81,Sara Smile,Daryl Hall & John Oates,65
3,Pop,0.53,0.707,0.696,-5.516,A Good Night,John Legend,69
3,Pop,0.755,0.727,0.932,-12.041,I Think We're Alone Now,Tiffany,75
4,Alternative,0.298,0.672,0.15,-5.526,Born Again,Third Day,40
4,Children’s Music,0.54,0.977,0.211,-3.409,Ten Thousand Fists,Disturbed,63
4,Soul,0.582,0.514,0.576,-5.563,Friend or Enemy,Lawrence,39
0,Indie,0.342,0.613,0.267,-4.084,Two-Headed Boy,Neutral Milk Hotel,56
1,Pop,0.464,0.378,0.037,-11.354,Demons,Joji,70
1,Folk,0.325,0.503,0.318,-11.017,Aibohphobia,Shakey Graves,39
2,Opera,0.304,0.258,0.0785,-12.945,"Il Trovatore / Act 3: ""Di qual tetra luce...Ah sì ben mio...Di quella pira""",Giuseppe Verdi,9
3,R&B,0.759,0.471,0.494,-7.108,Focus on You,Vedo,38
4,Electronic,0.501,0.74,0.178,-5.125,U Are,Paul Oakenfold,32
1,Movie,0.671,0.15,0.624,-24.065,We Wish We Were You,Howard Ashman,0
2,Anime,0.341,0.182,0.0365,-16.56,Aetherial Slumber,Nobuo Uematsu,16
3,Children’s Music,0.646,0.814,0.756,-2.293,He Said,Group 1 Crew,47
0,Rap,0.625,0.628,0.486,-7.719,Don’t Play This Song,Kid Cudi,51
4,Children's Music,0.398,0.526,0.675,-8.727,It's The Most Wonderful Time Of The Year,The Hit Crew Kids,2
3,Comedy,0.657,0.628,0.585,-9.068,Isle of Gays,Chris Maddock,20
1,Soul,0.626,0.449,0.467,-11.389,Brandy (I Really Miss You),The O'Jays,35
2,Opera,0.312,0.2,0.081,-16.712,Rigoletto / Act 1: Figlia!....Mio padre!,Giuseppe Verdi,8
3,Alternative,0.942,0.557,0.77,-8.433,Bouncin (feat. Offset),Kiana Ledé,69
2,Soundtrack,0.216,0.506,0.194,-11.559,Badlands,Greg Edmonson,29
2,Blues,0.568,0.038,0.0315,-21.717,Pontchartrain,Anders Osborne,28
3,Reggaeton,0.807,0.699,0.868,-6.311,Juguetona - Allstar Remix,Yomo,36
4,Soul,0.483,0.828,0.426,-5.293,Loud Magic,Foreign Air,56
2,Soundtrack,0.134,0.158,0.0379,-19.402,A Dangerous Path,The Chamber Orchestra Of London,35
2,Opera,0.261,0.171,0.067,-16.832,"Aida, Act 1: ""Se quel guerrier io fossi!"" - ""Celeste Aida""",Giuseppe Verdi,21
3,Folk,0.576,0.657,0.812,-10.484,Jazzman,Carole King,41
0,Dance,0.378,0.614,0.481,-8.941,Hand It Over,MGMT,57
1,Blues,0.671,0.233,0.486,-18.003,Just a Song Before I Go,"Crosby, Stills & Nash",39
3,Reggaeton,0.809,0.906,0.806,-7.264,Rebotando,Ilegales,27
4,Soul,0.566,0.84,0.117,-8.203,Starlight (Goldroom Remix),Jai Wolf,40
4,Reggaeton,0.639,0.697,0.326,-5.221,Robame,Jeloz,27
1,Children's Music,0.881,0.181,0.724,-16.635,Millie the Moth (Instrumental),Kimbo Children's Music,0
0,World,0.375,0.708,0.145,-5.532,Yes And Amen - Live,Jesus Culture,46
3,Ska,0.636,0.73,0.925,-6.771,Don't Let Me Down,Harry J Allstars,20
1,Dance,0.623,0.389,0.489,-7.816,Ego,Beyoncé,58
0,Jazz,0.571,0.73,0.645,-8.444,Pizza & Video Games,Bonus Points,43
3,R&B,0.731,0.95,0.878,-4.369,Heatwave,Amber Mark,42
4,Comedy,0.58,0.869,0.461,-9.244,Instant Replay,Alonzo Bodden,14
4,Rap,0.711,0.54,0.0824,-6.214,O' Lord! I Have My Doubts,$uicideBoy$,60
3,Pop,0.837,0.784,0.748,-4.531,No Me Acuerdo,Thalía,82
0,Reggae,0.607,0.802,0.829,-4.979,Honest (feat. James Melo),The Holdup,21
3,World,0.569,0.891,0.759,-3.279,Thrive (The nightSHIFT Remix),Casting Crowns,27
1,Reggae,0.58,0.329,0.119,-11.825,Free Dub,Slightly Stoopid,22
3,World,0.668,0.957,0.904,-7.034,Help Me Somebody,Brian Eno,24
3,Soul,0.75,0.384,0.894,-12.143,Knock on Wood,Otis Redding,46
2,Movie,0.294,0.0447,0.0996,-22.134,Hello Again (Scene One: The Whore and the Soldier),Donna Murphy,20
3,Rap,0.843,0.56,0.477,-6.122,Gassed Up!,XXXTENTACION,74
1,Folk,0.512,0.373,0.204,-11.765,Exile Vilify (From the Game Portal 2),The National,46
3,Movie,0.789,0.681,0.777,-5.896,Près de moi - Groove Mix,Lorie,2
1,Pop,0.651,0.498,0.423,-8.868,What Kind Of Man Would I Be,Mint Condition,58
4,Alternative,0.591,0.963,0.609,-6.489,Dragula,Rob Zombie,66
0,Rock,0.508,0.903,0.689,-4.91,Change,The Revivalists,56
3,Reggae,0.89,0.544,0.776,-8.135,Yavida,Cultura Profética,37
2,Soundtrack,0.378,0.0886,0.0361,-27.251,Eating Alone,Harry Gregson-Williams,34
0,Anime,0.473,0.919,0.666,-0.479,Airy Fall,Nayutalien,12
3,R&B,0.819,0.363,0.55,-9.466,Sweet Time,Raveena,61
1,World,0.502,0.289,0.142,-16.911,Sunday Neurosis,Rodrigo y Gabriela,19
3,Alternative,0.705,0.751,0.819,-4.767,Superfast Jellyfish (feat. Gruff Rhys and De La Soul),Gorillaz,55
0,World,0.412,0.937,0.679,-4.491,Celebrate Jesus,Don Moen,39
3,Reggaeton,0.81,0.631,0.573,-6.541,Darte Remix,Alex Rose,76
3,Reggae,0.822,0.447,0.843,-7.706,Love Created I [Marcus Teaching],Tarrus Riley,26
3,Movie,0.61,0.899,0.768,-7.23,Dhanasri,Chorus,0
3,Rap,0.925,0.659,0.71,-4.763,Disco Inferno,50 Cent,68
4,Alternative,0.533,0.536,0.246,-7.255,Broken Things,Matthew West,52
1,World,0.537,0.437,0.195,-8.78,King Of My Heart,John Mark McMillan,57
3,Indie,0.696,0.463,0.53,-8.562,Hurry,Teyana Taylor,61
0,Children’s Music,0.433,0.778,0.217,-4.68,Never Too Late,Three Days Grace,70
0,Movie,0.417,0.63,0.541,-7.586,La petite fille de Sarajevo,Bernard Minet,0
3,Alternative,0.656,0.594,0.697,-9.463,Sunshine Girl - Demo,Jakob Ogawa,53
0,Classical,0.263,0.968,0.286,-3.674,RAISE MY SWORD,GALNERYUS,43
3,Reggaeton,0.827,0.78,0.788,-5.478,Trambo - Amended Version,Casa De Leones,28
1,Movie,0.751,0.0846,0.499,-23.525,Blues,George Bruns,8
4,Dance,0.538,0.864,0.293,-5.928,It's A Sin - 2001 Remastered Version,Pet Shop Boys,45
4,Alternative,0.595,0.667,0.272,-6.442,Country Boy (feat. George Jones & Charlie Daniels),Aaron Lewis,62
3,World,0.589,0.658,0.868,-9.374,"Hello, There",John Cale,34
0,Anime,0.571,0.954,0.635,-3.716,トリノコシティ -MIKU EXPO 2014 in INDONESIA Live-,40mP,21
3,Soul,0.657,0.263,0.883,-17.447,Bring It on Home to Me,Otis Redding,43
4,Rock,0.354,0.735,0.314,-4.765,Sundown Syndrome,Tame Impala,54
3,Reggaeton,0.712,0.829,0.972,-4.321,Ay Amor - Salsa,Hector & Tito,24
3,Children's Music,0.84,0.797,0.976,-5.566,We Did It!,Dora The Explorer,18
2,Opera,0.22,0.381,0.143,-9.775,Barcelona,Katherine Jenkins,24
3,Hip-Hop,0.71,0.597,0.49,-6.468,Selfish,Slum Village,52
4,Reggaeton,0.652,0.808,0.526,-6.228,Pa' Frontiarle a Cualquiera,Yaga & Mackie,30
